"pitcher","pitcher_name","pitch_hand","n_pitches","team_id","ball_angle","relative_release_ball_x","release_ball_z","relative_shoulder_x","shoulder_z"
669358,,"R",2718,139,"36.7",-1.87359916010548,5.790250183958793,-0.04179916198735832,4.424298615357575
669371,,"R",965,120,"22.6",-2.681624422289272,5.316279792746114,-0.45780757575757575,4.388022397365917
669372,,"R",1573,133,"44.6",-1.6709454097891647,5.631513032422124,-0.01605226125357384,3.9992265905946267
669373,,"L",2849,116,"49.5",1.785064518447548,6.12034749034749,0.16034385192540274,4.21544139676867
669387,,"R",1647,134,"30.3",-2.15180523074951,5.252234365513054,-0.2137167520052123,4.1190739879779255
669391,,"R",119,145,"40.3",-1.948532623576937,6.025042016806723,-0.2090150556479276,4.550499641246873
669422,,"R",512,119,"44.5",-1.3966003253009642,5.9925,0.20128798097008688,4.4206322034104835
669432,,"L",1626,110,"22.1",2.3806651731120994,5.7891512915129155,0.1338521335560949,4.878598642491773
669438,,"R",724,139,"40.4",-2.081573432665464,5.891381215469614,-0.27739978075358723,4.35326440821934
669449,,"L",24,145,"27.7",2.540824327751463,5.864583333333333,0.4235600155971479,4.751913751485443
669456,,"R",645,141,"39.2",-1.609757907722228,5.636976744186047,0.060793949619312136,4.275059460818859
669459,,"L",44,109,"43.8",1.368873576062133,5.766590909090909,-0.061730843866472214,4.396317837465565
669461,,"L",2385,138,"47.0",1.5464087490838885,6.524213836477988,-0.04393977215738593,4.8206913730721945
669467,,"R",2720,138,"57.9",-1.3872161549998554,6.103974264705882,-0.20404645974231939,4.217973899975097
669620,,"L",205,133,"52.8",1.3450971102033413,6.624048780487805,-0.08905544628494413,4.73309593148124
669622,,"R",783,146,"16.5",-2.507610795659107,5.538084291187739,-0.297056571917052,4.8852285018314765
669674,,"L",786,118,"48.6",1.5148762350287537,5.875648854961832,-0.03560524463312968,4.103581860704032
669684,,"L",569,111,"41.4",1.7783757222995606,5.402267135325132,0.17137625207935867,3.984469812567941
669704,,"R",406,110,"45.9",-1.602440620386697,5.846773399014778,-0.12782089271445254,4.324481699639104
669711,,"R",1068,111,"16.2",-2.756430801943938,4.950065543071161,-0.4960485051272807,4.294287856923498
669713,,"R",508,117,"46.2",-1.631525896685981,5.94251968503937,-0.004824409624264879,4.2405918657978585
669717,,"R",26,114,"35.1",-2.149094281989999,6.355,-0.3629367372823255,5.099017551076375
669721,,"R",183,144,"50.8",-1.2038714289702166,5.68,0.09672622025461948,4.085096281036011
669724,,"R",946,116,"32.2",-2.6407887099909124,5.505835095137421,-0.5791316638590859,4.206729419301836
669854,,"R",793,117,"45.5",-1.5314111558029173,5.966519546027743,0.04614054999966282,4.361648699853666
669920,,"R",1248,9999,"21.7",-2.2843107287542312,5.490088141025641,-0.14417445767059736,4.638676060091869
669923,,"R",1989,136,"29.5",-2.055829597810616,5.653177476118652,0.06013896206318352,4.457226849678579
669947,,"R",154,139,"41.2",-1.8918396229439156,5.847597402597403,-0.07098586591661457,4.252393437622983
670036,,"R",817,114,"32.9",-1.9697833106075302,5.088445532435741,-0.2291044534916448,3.960790608220589
670059,,"R",492,134,"30.0",-2.2486398312010305,5.656422764227642,-0.23195628903815776,4.492150348716723
670102,,"R",1141,141,"39.2",-1.9132904642699018,5.955460122699386,-0.1347500851428134,4.50396715862028
670167,,"R",1047,118,"11.8",-2.793066590798144,4.534231136580707,-0.5517761090595829,4.063869912082224
670174,,"R",207,111,"54.3",-0.9572335447151631,6.072995169082126,0.35616203811344477,4.23919360097135
670183,,"R",21,139,"48.0",-1.4700316818674606,6.124761904761905,0.05163225957049489,4.435633443680502
670280,,"R",1015,9999,"38.9",-1.6825052997191292,5.873852216748769,0.013198076885926785,4.504456473222518
670329,,"R",585,9999,"49.4",-1.4515823461995323,5.954820512820513,0.011721261483614425,4.247378069229246
670766,,"R",86,142,"29.7",-2.1277602563847022,5.376395348837209,-0.10557961385399826,4.223634900302616
670810,,"R",111,135,"45.7",-1.6841819175438877,5.738558558558559,-0.07966987441987441,4.094230884360297
670912,,"R",665,134,"26.1",-2.348185730718711,5.439473684210526,-0.3232998506962594,4.449300312009972
670950,,"R",116,9999,"52.3",-1.121249148377002,6.2941379310344825,0.3219238282930727,4.42935853002643
670955,,"R",1214,139,"13.7",-2.847687845388592,4.539332784184514,-0.7016651633350659,4.017738267303327
670970,,"L",999,135,"43.2",1.7734930034084548,5.942842842842842,0.13395430849744577,4.403562635719498
670990,,"R",604,134,"30.3",-2.319448048534852,5.29567880794702,-0.3920597422412674,4.172537951682781
671096,,"L",2677,113,"47.5",1.701611240366618,6.0231079566679115,0.19980393402037694,4.383376649207583
671106,,"L",2707,114,"36.2",1.6618832462218867,5.236490579977835,-0.09813219095274876,3.945678239258225
671109,,"L",302,108,"37.7",2.1202208471799358,5.765298013245033,0.25174197713402036,4.320183203480068
671111,,"L",153,108,"16.2",2.678404408970483,4.7615686274509805,0.5761152610301399,4.150583452751273
671131,,"R",1338,120,"32.2",-2.228858571464248,6.058893871449925,-0.2718313212579501,4.827818806303606
671162,,"L",119,158,"29.1",2.283029614584383,5.181008403361345,0.32030432451055285,4.08433481253464
671212,,"R",934,139,"32.1",-2.0512116770484705,5.814593147751606,0.016559254657673862,4.519852117280628
671305,,"R",121,133,"28.8",-2.29820276166204,5.60305785123967,-0.2687138035680087,4.486624495808842
671737,,"R",2272,9999,"54.0",-1.3414181879148823,6.228094190140845,0.005461753172779996,4.371721699218259
671922,,"R",1182,114,"37.4",-1.9207127880183075,5.838967851099831,-0.0019232096268748955,4.369389697663406
672282,,"L",1058,108,"46.6",1.3586124392120453,6.0621550094517955,-0.15826717581688116,4.456873658215649
672335,,"L",437,110,"38.0",1.9280500252608173,5.554828375286041,0.16716826564201714,4.177710020925367
672391,,"R",788,117,"41.7",-1.6565751335107035,5.858832487309645,0.03631884834459856,4.349329033203037
672456,,"R",1473,116,"41.0",-1.7168334096356774,5.779300746775289,-0.004774241395626332,4.28943998103716
672578,,"R",759,9999,"41.3",-1.5980819534353028,6.0062450592885375,0.27187762735469084,4.364709277499477
672582,,"L",1099,118,"29.5",1.9956071481410038,5.329390354868062,0.11925443118764588,4.267648009209474
672710,,"R",197,9999,"46.2",-1.2040732422040918,6.246395939086295,0.36535319950776807,4.60948340933974
672724,,"R",40,108,"38.9",-2.224500883302533,6.88475,-0.4837023997326203,5.479782056595365
672782,,"R",1099,9999,"33.7",-1.933228397948071,5.541756141947225,-0.01077789044975257,4.260196447832173
672841,,"R",1095,136,"33.3",-2.1391121013221146,5.797735159817352,-0.23540375129213165,4.546669222523381
673380,,"R",183,121,"39.2",-1.7625557315527458,5.535136612021858,0.0503856228631542,4.055752180435015
673513,,"L",1063,135,"54.9",1.2207071751565968,6.060592662276576,0.023668486760136366,4.358909264047704
673540,,"R",1900,121,"45.6",-1.5286058504094402,5.934663157894737,0.06852906614128905,4.2989783500328365
673820,,"R",61,9999,"29.8",-2.5180283503870613,6.207049180327869,-0.49101802548142953,5.045978377312177
673929,,"R",1130,145,"53.3",-1.0813528545362048,5.860823008849557,0.2564233733219756,4.064354522344739
673965,,"R",70,145,"45.8",-1.5602783584430584,5.879,0.02687838808250574,4.24368868347339
674072,,"L",107,109,"44.4",1.6541870008170108,5.7776635514018695,-0.11031513069118896,4.050851885818049
674285,,"R",545,120,"35.1",-1.8602802916250323,5.546,0.0010241281132970278,4.238329901061342
674370,,"R",1378,133,"35.2",-2.0372410578788838,5.921066763425254,-0.07890912383029476,4.540991632257865
674384,,"R",249,9999,"32.3",-2.275986890898062,5.512449799196787,-0.27602565806899615,4.245826473809677
674444,,"R",642,118,"32.8",-2.3784541218257824,5.629423676012461,-0.3839440150543367,4.34446585133912
674841,,"L",415,120,"46.4",1.713450706134158,6.314939759036145,0.026169686875845626,4.542092214419174
674944,,"L",154,116,"44.6",1.6470108710090823,5.494935064935065,0.10555868752459666,3.9736058603606734
675512,,"R",656,116,"36.6",-1.7922032467913456,5.441265243902439,0.01982574996739272,4.09590497940307
675540,,"R",56,146,"61.1",-0.7271357053179691,6.027857142857143,0.3425631923223835,4.0895722545836515
675650,,"R",85,143,"35.8",-1.915560941069297,6.0828235294117645,-0.00006848065429380373,4.70294631854881
675848,,"R",1074,115,"37.7",-2.1362126619286435,5.967011173184358,-0.21632268627782922,4.4840914019425275
675911,,"R",2105,144,"42.5",-1.6161567239021193,5.774988123515439,-0.05866560663220157,4.348760453592796
675919,,"L",27,138,"43.5",1.7080076384745966,5.697777777777778,0.06119460289166171,4.134705436720143
675989,,"R",40,114,"38.5",-1.7752657581576838,5.643,0.06381608065953656,4.178490323083779
676051,,"R",87,9999,"29.0",-2.3651999746746584,5.57551724137931,-0.3548046724855041,4.458351202696335
676083,,"R",1622,146,"52.6",-1.1431302611923961,5.773557336621455,0.18763918590415654,4.029017514083315
676092,,"R",477,136,"18.6",-2.5464466344859122,5.17167714884696,-0.2633873122643378,4.403273434679761
676106,,"R",1423,136,"18.5",-2.5591088702815186,5.380780042164441,-0.3495071620049029,4.642017552608471
676130,,"R",1093,9999,"37.8",-1.9920501408472604,5.516111619396157,-0.07052298853667725,4.024352487797082
676206,,"R",130,146,"47.0",-1.3256305364249479,6.555846153846153,0.3502617201426025,4.757599525572466
676254,,"R",1018,137,"17.9",-2.8174486981108853,5.031178781925344,-0.5476768509958011,4.296181396537897
676263,,"L",1146,119,"56.2",0.9694428077309631,5.941910994764398,-0.2891320451201264,4.062040950387771
676272,,"R",116,119,"45.1",-1.367616519428562,5.986637931034482,0.2975745574405311,4.310646434169279
676282,,"L",1637,114,"53.3",1.083679522091539,5.85620036652413,-0.25235610105873857,4.060382393230519
676395,,"L",971,140,"26.2",2.4311484734030917,5.651493305870237,0.2922246298631802,4.60016860358599
676428,,"L",1052,116,"28.8",2.671344281626503,5.851730038022814,0.41624481989996137,4.609715479978718
676440,,"R",2964,114,"54.1",-1.2413872070805658,6.295418353576248,0.04805160391723859,4.512476169320016
676467,,"L",1451,117,"31.1",2.2773768152889216,5.49802894555479,0.25147892608330846,4.277761846952928
676475,,"L",7,138,"54.8",1.2548416080644282,6.61,0.16055044563279858,5.060436554621849
676477,,"R",1179,111,"39.5",-1.8087465169620016,5.777201017811705,-0.12056964934481773,4.387593357312082
676508,,"R",1262,119,"46.5",-1.3863546540958462,6.191735340729002,0.1865470523261891,4.534006614574947
676510,,"R",26,143,"6.5",-2.925078591218548,4.2930769230769235,-0.5624306972439326,4.022907263814616
676534,,"R",1054,146,"43.5",-1.8370639516557192,5.811650853889943,-0.21528646104983307,4.26868395400596
676571,,"L",419,120,"15.8",2.632515052728249,4.37307875894988,0.4665337853475085,3.7591682056419877
676604,,"R",245,9999,"35.5",-1.7320285210569033,5.164408163265306,-0.015073256575357422,3.939943292589763
676609,,"R",1,139,"37.8",-1.895019830899579,5.34,-0.2917545454545455,4.09680909090909
676617,,"R",758,138,"28.9",-2.2414956398859434,5.492519788918206,-0.16650001528555775,4.345845092512898
676661,,"R",645,143,"53.1",-1.0276357001639131,5.886062015503876,0.3487279972087496,4.051537822962871
676664,,"L",2366,9999,"25.3",2.2040207186018783,4.836360946745562,0.2532941347867818,3.9140223287647498
676680,,"L",64,112,"21.0",2.5300065243119017,5.0796875,0.3350964446858289,4.235418776459447
676684,,"R",1136,116,"52.4",-1.2145946714508602,5.643961267605634,0.11460444338266676,3.919000595249303
676701,,"R",3,115,"36.8",-2.118174794062062,6.23,-0.2902489898989899,4.863065656565657
676702,,"R",343,9999,"37.9",-1.6700818985984816,5.940991253644315,0.11582162839161639,4.548327512823311
676742,,"R",147,134,"35.3",-2.1200919458366467,6.005102040816326,-0.23035350261316648,4.667367103811221
676755,,"R",777,134,"49.4",-1.631913556360884,6.032651222651222,-0.1430702064937359,4.292722038922039
676760,,"R",164,135,"28.9",-2.287891464839912,5.097560975609756,-0.2682384494152428,3.983376235815834
676775,,"R",165,137,"40.8",-1.9611672556473334,6.225515151515151,-0.031231570788094853,4.559382934154378
676879,,"L",1033,158,"50.2",1.1260483572363291,6.456786060019361,-0.446653434780583,4.5671906650066525
676917,,"R",788,120,"43.9",-1.513837295019603,6.180203045685279,0.18596305262991214,4.545400045015699
676961,,"R",742,140,"43.1",-1.9069113491863643,5.907601078167116,-0.19357629966223197,4.300953486265861
676962,,"R",1759,112,"45.0",-1.4414709972999118,6.456964184195566,0.16326383336424136,4.851494472785238
676969,,"R",47,143,"29.2",-2.2428142095731967,6.045531914893617,-0.1763483407289415,4.892666916979557
676974,,"R",1039,146,"36.9",-1.758571232368937,5.628488931665062,0.10343396596892322,4.227705240195649
676979,,"L",3144,111,"35.0",2.0220054244629773,6.120410305343512,0.019092725214652134,4.7183293153243255
677020,,"L",92,141,"39.8",1.9270719573609831,6.113913043478261,0.05835334030845538,4.555571984228474
677161,,"R",581,111,"36.5",-1.8243040415921368,5.5284509466437175,-0.01910720437134327,4.190323523889293
677649,,"R",5,140,"63.4",-1.19665363569237,6.662,-0.2753108199643493,4.8136789304812835
677651,,"R",106,117,"37.6",-1.785934150842309,6.140660377358491,-0.14888093112030404,4.88074055006222
677865,,"L",219,141,"29.4",2.3503846705985163,5.10662100456621,0.5089205548637056,4.067107124020218
677944,,"R",2063,114,"39.8",-1.7462316703075478,5.849117789626757,0.03984242990193918,4.363925571503003
677952,,"R",1102,134,"41.1",-1.7750037751105674,6.249464609800363,0.13908585459592185,4.5759533288203915
677955,,"R",488,115,"25.3",-2.2717759780873528,5.695594262295082,-0.18291945990765904,4.709635875814558
677958,,"R",1127,140,"29.7",-2.4710879074369214,5.6791126885536825,-0.44423005122997816,4.522805992910999
677960,,"L",642,146,"41.5",1.7258161713502858,5.730124610591901,0.06616695001138376,4.256610202631038
677961,,"R",39,139,"27.9",-2.346435977623157,5.658461538461538,-0.14958403948992183,4.495595038621509
677976,,"R",79,142,"22.7",-2.5079637498140706,5.593670886075949,-0.36376030145084504,4.6958998465669355
678020,,"R",636,115,"44.3",-1.5792930057890535,5.810927672955975,-0.04986632893866523,4.316273494658012
678022,,"R",637,133,"29.3",-2.085799988620254,5.330832025117739,-0.2998441527660015,4.328755662544738
678024,,"R",1645,145,"30.2",-2.25507809011594,5.902717325227964,-0.25477644371481667,4.738322818566498
678215,,"R",207,146,"36.6",-1.6129738641580322,6.077246376811594,0.1506222049996986,4.766636574181715
678226,,"R",717,144,"40.8",-2.0361803466821007,5.93907949790795,-0.2879198796977901,4.428465443382882
678316,,"L",81,135,"49.0",1.3651895316539153,5.929382716049383,-0.1729109735701239,4.156594548975595
678368,,"R",1322,146,"45.5",-1.4816518677137622,6.001497730711044,0.04229333027255738,4.452315785244093
678394,,"R",2694,111,"32.8",-2.139732061124591,5.323092056421678,-0.19260002100793075,4.068376656615944
678495,,"R",808,137,"39.6",-1.7567109538405854,5.5208168316831685,-0.13850920132454422,4.181736529755916
678606,,"L",1208,120,"32.1",2.315978375008568,5.810140728476822,0.38376907419048295,4.5999901607376845
678692,,"R",1157,146,"41.9",-1.4090019430889638,5.239204840103716,0.046578975606900254,3.935048384321121
678821,,"L",436,115,"26.5",2.3227535880995247,5.15098623853211,0.26536934639160087,4.123420277518847
678906,,"R",573,137,"23.6",-2.537520625289543,5.438464223385689,-0.5001597034403163,4.548535588406392
679358,,"R",681,139,"45.6",-1.2019334142609133,5.863920704845815,0.42430201967851616,4.202810686549349
679775,,"L",430,109,"9.2",2.9641883598269065,4.320348837209302,0.6815120298055798,3.952304946109522
679883,,"R",217,118,"51.5",-1.3808290295166772,6.213087557603687,0.07353855442470245,4.3837604729868485
679885,,"R",268,109,"37.9",-2.0450667665198345,6.126455223880597,-0.1979021011253891,4.689927634887062
679922,,"R",27,133,"22.5",-2.580469423102198,5.812592592592592,-0.23887181620122797,4.8430849970291145
680573,,"R",1872,142,"46.0",-1.3545492636269942,6.410689102564103,0.24825835823354206,4.749833939365373
680604,,"R",50,136,"26.6",-1.8710388465444463,4.759,0.002671336898395715,3.8165371069518716
680684,,"R",547,133,"48.9",-1.338356683215872,6.181937842778793,0.11843146868187195,4.50872909745916
680689,,"R",674,113,"31.3",-2.089851669890023,5.5132195845697325,-0.1757945097245804,4.349535886134869
680694,,"R",494,110,"56.3",-1.087106160387623,6.431052631578948,0.15526494493638457,4.569760981871585
680701,,"L",23,117,"15.4",2.830676849920823,5.155652173913044,0.4743985003487561,4.505752886925522
680702,,"R",64,139,"36.7",-1.8201987296411264,5.43390625,-0.05233649732620321,4.115431705381016
680704,,"R",289,141,"11.8",-2.512037547150152,4.282560553633218,-0.49055278358591,3.857907136909498
680729,,"L",191,108,"48.0",1.3396850105814389,6.1672774869109945,-0.22230836856398914,4.429949618295677
680730,,"L",2703,120,"60.8",0.981653811484872,6.242970773214946,-0.18607668949731038,4.145442497574821
680732,,"R",2371,145,"42.3",-1.5299040517433042,6.246191480388022,0.13669906591907113,4.730882606224499
680735,,"L",426,144,"52.8",1.1237075331455386,6.336056338028169,-0.25129753751265765,4.5244434671905465
680736,,"L",1092,119,"36.7",1.7719233014099507,5.466108058608059,0.047460731670290496,4.179037186179833
680742,,"R",726,118,"41.1",-1.930967284926511,6.1659228650137745,-0.16966939853076218,4.628770770907912
680755,,"R",833,141,"49.1",-1.013356683158713,6.474873949579832,0.5338533347028651,4.688773462326107
680767,,"R",918,115,"40.7",-1.5891733186301726,5.325337690631808,0.14333989122287855,3.829798279410794
680837,,"R",13,142,"45.2",-1.5508736061164112,6.504615384615384,-0.1475955093925682,5.0831039764157415
680880,,"R",374,133,"39.7",-2.027199997453183,6.00331550802139,-0.11324009360671833,4.414005444822557
680885,,"R",1573,144,"35.8",-2.11176229527981,5.394787031150668,-0.4166659443052491,4.171142626689467
680951,,"L",107,114,"44.7",1.5849442556916153,5.4655140186915885,0.04610178503006979,3.9436421693571226
681006,,"L",612,146,"25.1",2.2767144317164365,5.1566503267973856,0.26692100343108127,4.215189847145037
681146,,"R",26,142,"23.1",-2.2436305000941505,5.893461538461539,-0.21479085424379543,5.025967509941039
681151,,"R",176,117,"27.8",-2.4441557164167267,5.688465909090909,-0.33570405728407066,4.576975578816238
681168,,"R",325,140,"34.2",-2.0257362427640313,5.73476923076923,-0.1692424409707939,4.472114911833264
681190,,"R",2142,135,"35.4",-1.964387764921827,5.96047152194211,-0.06686828072286549,4.609530086704914
681217,,"R",212,108,"32.7",-2.047388167288626,5.795141509433963,-0.15229833181986346,4.576606084569334
681293,,"R",618,117,"21.5",-2.276730657210493,4.971343042071197,-0.20034159066392077,4.154389156412786
681343,,"R",2391,145,"33.7",-2.0755292067935023,5.792091175240485,-0.128412499748388,4.495263086283903
681347,,"R",1537,134,"47.7",-1.3767734294943232,6.124248536109304,0.18936382934554316,4.400195123437676
681432,,"L",76,112,"19.4",2.761888141213353,5.246447368421053,0.3468457582793883,4.396049710338681
681517,,"R",1349,138,"45.2",-1.5318280553136367,5.7661304670126015,0.10496504501254643,4.1172344904590314
681676,,"R",523,138,"56.3",-0.9881239928142397,5.932695984703633,0.29260935471007454,4.009575284165465
681751,,"R",119,141,"48.6",-1.358801868682029,5.580672268907563,0.1924404424871553,3.820094456178193
681799,,"R",144,112,"31.3",-1.8020787002643848,5.1159027777777775,-0.07432585474846504,4.067767380917013
681810,,"R",146,121,"27.0",-2.4342365461976696,4.957534246575342,-0.37519709484042685,3.9064642645227456
681857,,"R",1159,116,"36.5",-1.9743606130641076,5.982424503882657,-0.05271097833124936,4.557587025587551
681867,,"R",276,111,"9.3",-2.842016618229686,4.768079710144928,-0.4341741549122943,4.373389996835361
681869,,"R",551,9999,"35.3",-1.9679088564924239,5.762885662431942,-0.09539735661299663,4.437853992255209
681870,,"L",503,114,"48.2",1.3582926704060636,6.023359840954274,-0.2523709904565477,4.219831623272841
681882,,"R",211,110,"48.4",-1.335756023356368,5.738909952606635,0.27035547093460394,3.932366662020258
681892,,"L",724,142,"32.0",2.288100742003255,5.727776243093922,0.1934085780620636,4.415918787361756
681895,,"L",329,9999,"16.1",2.4283362577782492,4.870638297872341,0.3952826698958113,4.286417984872866
681911,,"L",1023,119,"64.8",0.5499926987928127,6.011818181818182,-0.43495043012495144,3.913454742264808
681916,,"R",165,116,"48.6",-1.4789562184096032,5.981575757575758,0.00601109058499433,4.297756191325015
681962,,"R",1,145,"51.8",-1.2263982022817435,6.74,-0.04168333333333335,5.230499999999999
681982,,"R",1156,158,"3.8",-3.0541846267951556,4.342404844290657,-0.9240854756860278,4.202654600272005
682052,,"L",1666,133,"20.8",2.8285460804016926,5.20374549819928,0.5749539073918337,4.3498992669260215
682120,,"L",750,114,"31.2",2.4465394325993066,5.781506666666667,0.41277728187759954,4.550541635412953
682144,,"L",31,147,"40.3",2.0169022917542407,6.226451612903226,0.06553590937841414,4.57293715715025
682171,,"R",232,145,"-2.8",-3.2295084986189866,4.082025862068965,-0.9691463077785973,4.192404644569426
682243,,"R",1542,136,"44.1",-1.5312495988544228,5.673002594033722,0.16389554916295018,4.028086291213809
682254,,"L",859,139,"52.3",1.2699109766747216,5.822898719441211,-0.07762707631682157,4.078337409083646
682274,,"R",314,110,"62.1",-0.9598562177719739,6.358980891719745,0.1742411055099515,4.216661491933195
682515,,"R",15,137,"57.8",-1.4376883630447792,6.967333333333333,-0.2456662210338681,5.074808342245989
682610,,"R",229,138,"38.7",-1.8053062773897453,5.677336244541484,0.10985599132864739,4.14503370929952
682790,,"R",368,145,"27.5",-2.0518780684413116,5.197173913043478,-0.11139268532511819,4.187930197919089
682825,,"R",414,113,"35.3",-2.1009328466718555,5.847705314009662,-0.1468844185676027,4.466585545351211
682842,,"R",1164,158,"38.2",-2.109636387449357,5.86963058419244,-0.033697070921464484,4.232356264509865
682847,,"R",1500,114,"21.9",-2.243207705012551,5.055746666666667,-0.14272032525252526,4.2127036178847295
682989,,"R",314,108,"23.2",-2.526399571958865,5.31108280254777,-0.48559591862801865,4.435935246999785
682990,,"R",2468,158,"46.9",-1.475284399787936,6.068598055105348,0.1642334234349405,4.313596218693754
682995,,"L",46,134,"22.4",2.9736224007567182,5.380434782608695,0.7042499554367202,4.443771396186934
683004,,"R",2583,140,"45.5",-1.6250694917677282,5.608656600851723,-0.13104126121500584,4.086441410173332
683155,,"R",186,133,"38.4",-1.8000923224322,5.786236559139785,-0.03352170135894045,4.385421270580569
683175,,"R",377,113,"40.4",-1.7185681300137787,5.815198938992042,-0.098899020789893,4.442501793642463
683232,,"R",845,158,"55.3",-0.9050429549115669,6.237136094674556,0.3923106614350958,4.360591952873673
683409,,"R",1022,115,"34.5",-2.165887661412813,5.788326810176125,-0.15760505867353167,4.410335273885395
683618,,"R",279,119,"41.2",-1.7021542035255597,5.894695340501792,0.05591269973613427,4.355291433308416
683627,,"R",608,115,"49.3",-1.254391488610099,6.1430592105263155,0.1844554532847828,4.472953835080683
683766,,"R",2,137,"45.9",-1.6214301823323911,6.11,-0.11936007130124779,4.563492736185383
683769,,"R",1049,114,"36.8",-1.983984469324367,6.224966634890372,-0.07118416852311599,4.793422849280105
684007,,"L",2176,112,"35.8",2.0206647303208016,5.416681985294118,0.2158267426781876,4.113387091639797
684320,,"R",1158,141,"36.4",-2.0807859441715095,5.723385146804836,-0.22668666018613443,4.355891178240805
684974,,"R",176,158,"18.5",-2.2550690574275256,4.975,0.037592280424566506,4.2050966136971315
685005,,"R",41,146,"42.4",-1.624918714452472,6.245609756097561,0.12182925090213469,4.651102841180818
685068,,"R",95,110,"44.5",-1.829676707147894,6.2414736842105265,-0.12372308753166338,4.56350899709166
685107,,"L",482,9999,"34.8",2.1562001447096844,6.185103734439834,0.1777888405041383,4.80846233071501
685126,,"L",1216,145,"32.0",2.4445969950644932,5.075773026315789,0.6616971611431653,3.96393587637208
685299,,"R",1244,115,"42.9",-1.786606984321361,6.159782958199357,-0.011953281490906813,4.508792992030195
685314,,"L",427,109,"48.8",1.4510506125596017,6.269672131147541,-0.11452119688411878,4.483605644821267
685326,,"R",501,115,"30.5",-2.2383684178235748,5.730399201596806,-0.19964624369798728,4.527316838515483
685801,,"R",227,139,"53.7",-1.212679111277698,5.733127753303965,0.04963153195599425,4.010845314769881
686218,,"R",1145,119,"34.7",-2.064549385295661,5.488323144104804,-0.1487776908047856,4.159677600666309
686228,,"R",220,9999,"33.1",-1.9271230900357859,5.100090909090909,-0.07784112583049749,3.8956866678820288
686249,,"R",24,144,"43.7",-1.7550432199533588,6.431666666666667,-0.004592966428995847,4.758301905080214
686563,,"R",1793,145,"26.4",-2.5878814324369,5.841779141104294,-0.4516614556211371,4.779345722819879
686580,,"R",499,111,"50.9",-1.6715687392388128,5.959779559118236,-0.15169324888636454,4.088938995638335
686613,,"R",2962,117,"56.1",-1.0552096504099844,6.155472653612424,0.1738011400797505,4.324050656443291
686642,,"L",329,145,"27.5",2.231271396420302,5.724316109422492,0.2360239644794088,4.682147141177555
686654,,"R",82,121,"47.0",-1.5657546275579746,6.040731707317073,-0.020106114951523847,4.380077689013521
686676,,"R",2,145,"46.1",-1.3759971942276636,6.17,0.07635378787878791,4.659963636363636
686701,,"R",1312,9999,"49.3",-1.2830544474099945,5.920586890243903,0.11441835497641406,4.300298129836746
686730,,"R",245,113,"27.8",-2.026315197864198,5.3342857142857145,-0.06924299938157082,4.3033332012805126
686747,,"L",100,113,"24.9",2.5059716185553853,5.445,0.3725763449197861,4.455565299465241
686751,,"R",214,143,"48.5",-1.4014366325008312,5.735046728971962,0.10421166100254886,4.030840555083546
686752,,"R",2698,139,"41.3",-1.7506235196988493,5.914536693847294,-0.07876146977559134,4.443519934882774
686753,,"R",53,109,"40.3",-1.6663116187590798,5.649433962264151,0.05251601923788383,4.191788965122927
686790,,"R",212,137,"33.2",-2.393355460550027,5.349669811320755,-0.3405019338781825,4.0033595218275995
686799,,"R",1840,108,"29.9",-2.407436767032607,5.923755434782609,-0.18619741988297295,4.643797868858018
686826,,"R",409,109,"36.9",-1.7283375063754693,5.618973105134474,-0.03243149414466831,4.34241067208835
686930,,"R",431,133,"56.2",-1.0323257327913165,6.057795823665893,0.19207639821167866,4.229720389096369
686973,,"R",1066,9999,"41.8",-1.9014875774200102,5.503386491557223,-0.23476415632430697,4.013327364863735
686993,,"R",1092,133,"35.2",-1.9189849202854072,5.4489194139194135,-0.14091387787049553,4.192800750393397
687003,,"R",129,139,"30.1",-2.2778554238156503,5.294728682170542,-0.20454864237449735,4.09263717130263
687064,,"R",938,110,"48.9",-1.2733154950021313,6.023134328358209,0.3046855908577814,4.209762058785523
687074,,"R",66,116,"45.6",-1.4843327198645697,5.506969696969697,0.01806143385728947,3.974498929130881
687075,,"R",290,121,"33.3",-2.1171287898891986,5.583896551724138,-0.19646586422029627,4.320703190116172
687134,,"R",1033,115,"62.4",-0.8213056390135709,6.312642787996128,0.2882885837763777,4.19453822709758
687166,,"R",36,109,"50.9",-1.5039164300229082,5.844166666666666,-0.0027639507823331235,3.993868934442464
687209,,"R",165,113,"37.5",-1.941871105511642,6.193939393939394,0.09337780856695294,4.632300734618917
687223,,"L",705,115,"20.7",2.3767739475717002,4.980283687943262,0.34519444874274663,4.213034683126636
687287,,"L",87,146,"41.5",1.5667669895568612,5.934137931034483,-0.06730554018890733,4.48833246870326
687330,,"R",588,139,"3.6",-2.797569785814303,3.8042006802721087,-0.6653558715910607,3.6699476511816846
687362,,"R",418,146,"42.4",-2.0043729979464864,5.586315789473685,-0.30238332480447594,4.032672187822498
687377,,"R",501,120,"39.6",-1.9712338387269446,6.398483033932136,-0.08145640359210278,4.834068148551382
687396,,"L",366,147,"42.9",1.6836920445987353,6.425109289617486,-0.1369743970563884,4.730711743520061
687424,,"R",129,133,"35.3",-2.1000046483341475,6.236201550387597,-0.19756368541778938,4.88846190772292
687473,,"R",1759,9999,"43.7",-1.373048056478062,5.789556566230813,0.4056553986678138,4.088872962072316
