"entity_id","entity_name","entity_code","team_id","total_pitches","total_pitches","total_pitches_empty","median_seconds_empty","total_pitches_onbase","median_seconds_empty","freq_hot","freq_warm","freq_cold"
656716,"McKinstry, Zach","Bat",116,944,944,545,15.684,399,15.684,0.2521186440677966,0.7457627118644068,0.00211864406779661
690993,"Keith, Colt","Bat",116,827,827,523,15.687,304,15.687,0.2756952841596131,0.717049576783555,0.007255139056831923
687551,"Gilbert, Drew","Bat",137,184,184,122,15.689,62,15.689,0.27717391304347827,0.717391304347826,0.005434782608695652
682653,"Bernabel, Warming","Bat",115,192,192,134,15.699,58,15.699,0.296875,0.703125,0
681351,"O'Hoppe, Logan","Bat",108,702,702,435,15.699,267,15.699,0.292022792022792,0.7051282051282052,0.002849002849002849
656976,"Smith, Pavin","Bat",109,604,604,373,15.7,231,15.7,0.26158940397350994,0.7317880794701986,0.006622516556291391
694384,"Schanuel, Nolan","Bat",108,932,932,614,15.703,318,15.703,0.26824034334763946,0.7263948497854077,0.00536480686695279
665923,"Ruiz, Esteury","Bat",119,29,29,18,15.703,11,15.703,0.3103448275862069,0.6896551724137931,0
669743,"Call, Alex","Bat",119,619,619,363,15.706,256,15.706,0.23909531502423265,0.7560581583198708,0.004846526655896607
643565,"Tauchman, Mike","Bat",145,682,682,495,15.709,187,15.709,0.30791788856304986,0.6891495601173021,0.002932551319648094
668227,"Arozarena, Randy","Bat",136,1354,1354,835,15.71,519,15.71,0.26661742983751846,0.7259970457902511,0.007385524372230428
678009,"Meadows, Parker","Bat",116,425,425,304,15.711,121,15.711,0.3058823529411765,0.6941176470588235,0
660644,"Bruján, Vidal","Bat",144,135,135,78,15.712,57,15.712,0.22962962962962963,0.762962962962963,0.007407407407407408
691718,"Crow-Armstrong, Pete","Bat",112,793,793,463,15.712,330,15.712,0.2484237074401009,0.7465321563682219,0.005044136191677175
666023,"Fermin, Freddy","Bat",135,549,549,371,15.714,178,15.714,0.302367941712204,0.6958105646630237,0.0018214936247723133
656811,"O'Hearn, Ryan","Bat",135,956,956,565,15.716,391,15.716,0.24267782426778242,0.7531380753138075,0.0041841004184100415
596019,"Lindor, Francisco","Bat",121,1265,1265,923,15.716,342,15.716,0.29802371541501976,0.6996047430830039,0.0023715415019762848
682998,"Carroll, Corbin","Bat",109,1040,1040,657,15.716,383,15.716,0.2567307692307692,0.739423076923077,0.0038461538461538464
669127,"Langeliers, Shea","Bat",133,751,751,460,15.718,291,15.718,0.2569906790945406,0.7363515312916112,0.006657789613848202
664983,"McCarthy, Jake","Bat",109,350,350,243,15.718,107,15.718,0.28,0.7171428571428572,0.002857142857142857
664056,"Bader, Harrison","Bat",143,875,875,558,15.718,317,15.718,0.29028571428571426,0.7051428571428572,0.004571428571428572
696030,"Osuna, Alejandro","Bat",140,339,339,235,15.722,104,15.722,0.30383480825958703,0.6932153392330384,0.0029498525073746312
695681,"Moore, Christian","Bat",108,354,354,244,15.723,110,15.723,0.2740112994350282,0.7231638418079096,0.002824858757062147
694374,"Tawa, Tim","Bat",109,367,367,226,15.724,141,15.724,0.25885558583106266,0.7356948228882834,0.005449591280653951
622761,"Mateo, Jorge","Bat",110,131,131,81,15.724,50,15.724,0.2748091603053435,0.7251908396946565,0
678489,"Barrosa, Jorge","Bat",109,119,119,62,15.724,57,15.724,0.24369747899159663,0.7478991596638656,0.008403361344537815
687957,"Harris, Dustin","Bat",140,72,72,47,15.725,25,15.725,0.3055555555555556,0.6944444444444444,0
677870,"Jiménez, Leo","Bat",141,74,74,47,15.725,27,15.725,0.2702702702702703,0.7297297297297297,0
573262,"Yastrzemski, Mike","Bat",118,1125,1125,744,15.726,381,15.726,0.2604444444444444,0.736,0.0035555555555555557
682634,"Alcántara, Kevin","Bat",112,19,19,11,15.726,8,15.726,0.21052631578947367,0.7894736842105263,0
521692,"Perez, Salvador","Bat",118,810,810,522,15.728,288,15.728,0.2679012345679012,0.7209876543209877,0.011111111111111112
650489,"Castro, Willi","Bat",112,660,660,370,15.729,290,15.729,0.2409090909090909,0.7545454545454545,0.004545454545454545
666310,"Naylor, Bo","Bat",114,740,740,454,15.73,286,15.73,0.25675675675675674,0.7364864864864865,0.006756756756756757
650968,"Pozo, Yohel","Bat",138,210,210,137,15.73,73,15.73,0.2857142857142857,0.7,0.014285714285714285
682663,"Ramírez, Agustín","Bat",146,873,873,566,15.732,307,15.732,0.284077892325315,0.713631156930126,0.002290950744558992
691182,"Amador, Adael","Bat",115,147,147,101,15.738,46,15.738,0.30612244897959184,0.6938775510204082,0
641645,"Guillorme, Luis","Bat",117,39,39,24,15.738,15,15.738,0.15384615384615385,0.8461538461538461,0
695657,"Montgomery, Colson","Bat",145,409,409,234,15.738,175,15.738,0.2371638141809291,0.7603911980440098,0.0024449877750611247
687462,"Horwitz, Spencer","Bat",134,763,763,476,15.74,287,15.74,0.2804718217562254,0.7155963302752294,0.003931847968545216
518692,"Freeman, Freddie","Bat",119,977,977,599,15.74,378,15.74,0.2569089048106448,0.7359263050153532,0.007164790174002047
681393,"Norby, Connor","Bat",146,466,466,288,15.741,178,15.741,0.2553648068669528,0.740343347639485,0.004291845493562232
673490,"Kim, Ha-Seong","Bat",144,395,395,255,15.746,140,15.746,0.2810126582278481,0.7164556962025317,0.002531645569620253
621493,"Ward, Taylor","Bat",108,1489,1489,833,15.747,656,15.747,0.24244459368703827,0.7528542646071189,0.0047011417058428475
687859,"Johnston, Troy","Bat",146,177,177,108,15.748,69,15.748,0.24293785310734464,0.751412429378531,0.005649717514124294
663743,"Fortes, Nick","Bat",139,363,363,238,15.748,125,15.748,0.26721763085399447,0.7245179063360881,0.008264462809917356
677592,"Pereira, Everson","Bat",139,133,133,81,15.749,52,15.749,0.2857142857142857,0.706766917293233,0.007518796992481203
691594,"Sanoja, Javier","Bat",146,535,535,335,15.749,200,15.749,0.2560747663551402,0.7401869158878505,0.003738317757009346
695391,"Harris, Brett","Bat",133,156,156,96,15.752,60,15.752,0.26282051282051283,0.7243589743589743,0.01282051282051282
624424,"Conforto, Michael","Bat",119,879,879,582,15.752,297,15.752,0.2616609783845279,0.7372013651877133,0.0011376564277588168
680779,"Davis, Henry","Bat",134,379,379,220,15.755,159,15.755,0.24538258575197888,0.7440633245382586,0.010554089709762533
641598,"Garver, Mitch","Bat",136,564,564,321,15.755,243,15.755,0.23404255319148937,0.7606382978723404,0.005319148936170213
621438,"Taylor, Tyrone","Bat",121,549,549,321,15.755,228,15.755,0.24225865209471767,0.7486338797814208,0.009107468123861567
545341,"Grichuk, Randal","Bat",118,488,488,317,15.757,171,15.757,0.3012295081967213,0.6926229508196722,0.006147540983606557
663897,"Williams, Luke","Bat",144,40,40,15,15.759,25,15.759,0.075,0.925,0
656537,"Hill, Derek","Bat",145,197,197,110,15.764,87,15.764,0.2436548223350254,0.7258883248730964,0.030456852791878174
680718,"Barger, Addison","Bat",141,804,804,465,15.768,339,15.768,0.2599502487562189,0.7338308457711443,0.006218905472636816
607208,"Turner, Trea","Bat",143,1000,1000,685,15.772,315,15.772,0.3,0.695,0.005
663886,"Stephenson, Tyler","Bat",113,612,612,367,15.775,245,15.775,0.24836601307189543,0.75,0.0016339869281045752
680837,"Fitzgerald, Ryan","Bat",142,90,90,61,15.78,29,15.78,0.24444444444444444,0.7555555555555555,0
686555,"Collins, Isaac","Bat",158,849,849,475,15.782,374,15.782,0.21790341578327443,0.7726737338044759,0.009422850412249705
665487,"Tatis Jr., Fernando","Bat",135,1216,1216,851,15.783,365,15.783,0.29276315789473684,0.7006578947368421,0.006578947368421052
664770,"Lukes, Nathan","Bat",141,733,733,449,15.784,284,15.784,0.2660300136425648,0.7285129604365621,0.005457025920873124
676480,"Barrero, José","Bat",138,50,50,32,15.785,18,15.785,0.22,0.76,0.02
666158,"Lux, Gavin","Bat",113,911,911,557,15.79,354,15.79,0.24039517014270034,0.7541163556531284,0.005488474204171241
608348,"Kelly, Carson","Bat",112,699,699,404,15.791,295,15.791,0.2017167381974249,0.7939914163090128,0.004291845493562232
683766,"Koss, Christian","Bat",137,233,233,140,15.795,93,15.795,0.24034334763948498,0.7553648068669528,0.004291845493562232
600869,"Candelario, Jeimer","Bat",113,163,163,109,15.8,54,15.8,0.27607361963190186,0.7055214723926381,0.018404907975460124
694388,"Loperfido, Joey","Bat",141,142,142,87,15.803,55,15.803,0.24647887323943662,0.7535211267605634,0
682183,"Avans, Drew","Bat",158,26,26,17,15.813,9,15.813,0.2692307692307692,0.7307692307692307,0
680574,"McLain, Matt","Bat",113,1122,1122,689,15.813,433,15.813,0.24688057040998218,0.749554367201426,0.0035650623885918
570482,"Urshela, Gio","Bat",133,281,281,181,15.813,100,15.813,0.2846975088967972,0.7153024911032029,0
518595,"d'Arnaud, Travis","Bat",108,324,324,223,15.813,101,15.813,0.26851851851851855,0.7253086419753086,0.006172839506172839
663853,"Gonzalez, Romy","Bat",111,490,490,279,15.814,211,15.814,0.24285714285714285,0.7489795918367347,0.00816326530612245
621566,"Olson, Matt","Bat",144,1438,1438,851,15.814,587,15.814,0.25312934631432543,0.7406119610570236,0.006258692628650904
502671,"Goldschmidt, Paul","Bat",147,939,939,603,15.816,336,15.816,0.23322683706070288,0.7625133120340788,0.004259850905218318
669707,"Triolo, Jared","Bat",134,632,632,419,15.816,213,15.816,0.2674050632911392,0.7294303797468354,0.0031645569620253164
672640,"Lopez, Otto","Bat",146,941,941,577,15.817,364,15.817,0.24760892667375134,0.7481402763018066,0.004250797024442083
664034,"France, Ty","Bat",141,766,766,475,15.818,291,15.818,0.25326370757180156,0.7389033942558747,0.007832898172323759
663604,"Lockridge, Brandon","Bat",158,235,235,152,15.819,83,15.819,0.2553191489361702,0.7361702127659574,0.00851063829787234
671655,"Valera, George","Bat",114,91,91,52,15.82,39,15.82,0.18681318681318682,0.7912087912087912,0.02197802197802198
694377,"Yorke, Nick","Bat",134,123,123,79,15.822,44,15.822,0.25203252032520324,0.7479674796747967,0
679529,"Torkelson, Spencer","Bat",116,1154,1154,727,15.823,427,15.823,0.2608318890814558,0.729636048526863,0.009532062391681109
666134,"Jones, Nolan","Bat",114,733,733,468,15.824,265,15.824,0.22373806275579808,0.772169167803547,0.004092769440654843
679032,"Rojas, Johan","Bat",143,209,209,118,15.833,91,15.833,0.24880382775119617,0.7368421052631579,0.014354066985645933
686469,"Pasquantino, Vinnie","Bat",118,1106,1106,630,15.833,476,15.833,0.22332730560578662,0.7721518987341772,0.0045207956600361665
672515,"Moreno, Gabriel","Bat",109,621,621,341,15.836,280,15.836,0.22061191626409019,0.7665056360708534,0.01288244766505636
606192,"Hernández, Teoscar","Bat",119,918,918,549,15.837,369,15.837,0.24727668845315903,0.7516339869281046,0.0010893246187363835
664068,"Kingery, Scott","Bat",108,39,39,25,15.839,14,15.839,0.28205128205128205,0.6923076923076923,0.02564102564102564
620443,"Torrens, Luis","Bat",121,437,437,266,15.842,171,15.842,0.2288329519450801,0.7688787185354691,0.002288329519450801
691406,"Caminero, Junior","Bat",139,1037,1037,605,15.845,432,15.845,0.2381870781099325,0.7560270009643202,0.0057859209257473485
606466,"Marte, Ketel","Bat",109,948,948,621,15.846,327,15.846,0.2689873417721519,0.7278481012658228,0.0031645569620253164
671289,"Freeman, Tyler","Bat",115,760,760,515,15.846,245,15.846,0.28289473684210525,0.7171052631578947,0
666181,"Benson, Will","Bat",113,370,370,209,15.847,161,15.847,0.25675675675675674,0.7324324324324324,0.010810810810810811
673962,"Jung, Josh","Bat",140,773,773,491,15.848,282,15.848,0.2742561448900388,0.7192755498059509,0.00646830530401035
664023,"Happ, Ian","Bat",112,1278,1278,855,15.848,423,15.848,0.2347417840375587,0.7582159624413145,0.007042253521126761
670623,"Paredes, Isaac","Bat",117,869,869,527,15.852,342,15.852,0.22324510932105868,0.7698504027617952,0.006904487917146145
686765,"Sogard, Nick","Bat",111,194,194,109,15.852,85,15.852,0.24742268041237114,0.7422680412371134,0.010309278350515464
670276,"Stevenson, Cal","Bat",143,12,12,5,15.853,7,15.853,0.25,0.75,0
805249,"Kemp, Otto","Bat",143,312,312,209,15.853,103,15.853,0.2692307692307692,0.7307692307692307,0
696100,"Goodman, Hunter","Bat",115,790,790,493,15.86,297,15.86,0.24050632911392406,0.7544303797468355,0.005063291139240506
683090,"Lugo, Matthew","Bat",108,100,100,59,15.866,41,15.866,0.23,0.77,0
630105,"Cronenworth, Jake","Bat",135,1020,1020,590,15.866,430,15.866,0.22941176470588234,0.7666666666666667,0.00392156862745098
676694,"Meyers, Jake","Bat",117,566,566,348,15.867,218,15.867,0.2332155477031802,0.7632508833922261,0.0035335689045936395
687221,"Rushing, Dalton","Bat",119,251,251,153,15.867,98,15.867,0.250996015936255,0.7450199203187251,0.00398406374501992
545361,"Trout, Mike","Bat",108,1221,1221,787,15.869,434,15.869,0.25307125307125306,0.7436527436527437,0.003276003276003276
592669,"Renfroe, Hunter","Bat",118,186,186,107,15.871,79,15.871,0.24193548387096775,0.7526881720430108,0.005376344086021506
692585,"Fernández, Yanquiel","Bat",115,239,239,150,15.875,89,15.875,0.24267782426778242,0.7489539748953975,0.008368200836820083
663616,"Larnach, Trevor","Bat",142,1024,1024,628,15.881,396,15.881,0.240234375,0.7548828125,0.0048828125
682626,"Alvarez, Francisco","Bat",121,474,474,303,15.883,171,15.883,0.25738396624472576,0.740506329113924,0.002109704641350211
672284,"Kelenic, Jarred","Bat",144,109,109,67,15.883,42,15.883,0.2018348623853211,0.7981651376146789,0
690924,"Fulford, Braxton","Bat",115,187,187,112,15.887,75,15.887,0.25133689839572193,0.7486631016042781,0
676059,"Westburg, Jordan","Bat",110,560,560,390,15.889,170,15.889,0.2375,0.7535714285714286,0.008928571428571428
690022,"Ritter, Ryan","Bat",115,273,273,150,15.89,123,15.89,0.19047619047619047,0.8058608058608059,0.003663003663003663
593428,"Bogaerts, Xander","Bat",135,1028,1028,617,15.896,411,15.896,0.22178988326848248,0.7704280155642024,0.007782101167315175
669221,"Murphy, Sean","Bat",144,579,579,337,15.897,242,15.897,0.229706390328152,0.7651122625215889,0.0051813471502590676
808975,"Kim, Hyeseong","Bat",119,280,280,176,15.898,104,15.898,0.2571428571428571,0.7392857142857143,0.0035714285714285713
572191,"Taylor, Michael A.","Bat",145,500,500,312,15.899,188,15.899,0.256,0.74,0.004
